c_id,c_sur_id,c_so_id,c_url
3240,334,1,http://search.ebscohost.com/login.aspx?direct=true&db=bth&jid=WM7&site=bsi-live
3241,335,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
5534,441537,69,http://proquest.umi.com/pqdweb?RQT=325&type=222&npc=22&pmid=102509&TS=1260302720&clientId=3740
5533,441536,69,http://proquest.umi.com/pqdweb?RQT=325&type=222&npc=22&pmid=102509&TS=1260302720&clientId=3740
3244,338,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
3245,339,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
3246,340,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
3247,341,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
3248,342,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
3249,343,28,http://academic.mintel.com/
3250,344,28,http://academic.mintel.com/
3251,345,1,http://search.ebscohost.com/login.aspx?direct=true&db=bth&jid=WN6&site=bsi-live
3252,346,5,http://www.lexisnexis.com/us/lnacademic/api/version1/sf?shr=t&sfi=AC00NBGenSrch&csi=3746
3253,347,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
3254,348,1,http://search.ebscohost.com/login.aspx?direct=true&db=bth&jid=WN7&site=bsi-live
3255,349,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
3256,350,11,
3257,351,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
3258,352,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
3259,353,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
3260,354,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
3261,355,28,http://academic.mintel.com/
3262,356,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
3264,358,28,http://academic.mintel.com/
3265,359,28,http://academic.mintel.com/
3266,360,5,http://www.lexisnexis.com/us/lnacademic/api/version1/sf?shr=t&sfi=AC00NBGenSrch&csi=3746
5572,441575,69,http://proquest.umi.com/pqdweb?RQT=325&type=222&npc=22&pmid=102509&TS=1260302720&clientId=3740
5571,441574,69,http://proquest.umi.com/pqdweb?RQT=325&type=222&npc=22&pmid=102509&TS=1260302720&clientId=3740
3270,364,11,
3271,365,11,
3272,366,11,
3273,367,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
3275,369,1,http://search.ebscohost.com/login.aspx?direct=true&db=bth&jid=WO2&site=bsi-live
3276,369,5,http://www.lexisnexis.com/us/lnacademic/api/version1/sf?shr=t&sfi=AC00NBGenSrch&csi=3746
3277,369,8,http://www.mergentonline.com/
5327,1927,55,
3279,371,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
3280,372,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
3281,375,1,http://search.ebscohost.com/login.aspx?direct=true&db=bth&jid=WNX&site=bsi-live
3282,376,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
3283,377,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
3284,378,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
3285,379,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
3286,380,28,http://academic.mintel.com/
3287,381,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
6678,442688,28,http://academic.mintel.com/
3289,383,28,http://academic.mintel.com/
5570,441573,69,http://proquest.umi.com/pqdweb?RQT=325&type=222&npc=22&pmid=102509&TS=1260302720&clientId=3740
3292,386,1,http://search.ebscohost.com/login.aspx?direct=true&db=bth&jid=182M&site=bsi-live
3293,387,1,http://search.ebscohost.com/login.aspx?direct=true&db=bth&jid=1838&site=bsi-live
3294,388,28,http://academic.mintel.com/
3295,389,28,http://academic.mintel.com/
3296,390,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
5580,441582,69,http://proquest.umi.com/pqdweb?RQT=325&type=222&npc=22&pmid=102509&TS=1260302720&clientId=3740
5579,441581,69,http://proquest.umi.com/pqdweb?RQT=325&type=222&npc=22&pmid=102509&TS=1260302720&clientId=3740
3299,393,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
3300,393,28,http://academic.mintel.com/
3301,395,5,http://www.lexisnexis.com/us/lnacademic/api/version1/sf?shr=t&sfi=AC00NBGenSrch&csi=3746
3302,396,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
3303,397,28,http://academic.mintel.com/
3304,398,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
3305,399,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
3306,400,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
3307,401,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
3308,402,28,http://academic.mintel.com/
5532,441535,69,http://proquest.umi.com/pqdweb?RQT=325&type=222&npc=22&pmid=102509&TS=1260302720&clientId=3740
3311,405,11,
3312,406,1,http://search.ebscohost.com/login.aspx?direct=true&db=bth&jid=1E9Q&site=bsi-live
3313,407,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
3315,409,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
3316,410,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
3317,411,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
3318,412,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
3319,413,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
3320,414,28,http://academic.mintel.com/
3321,415,28,http://academic.mintel.com/
3322,416,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
3323,417,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
3324,418,28,http://academic.mintel.com/
5502,441507,69,http://proquest.umi.com/pqdweb?RQT=325&type=222&npc=22&pmid=102509&TS=1260302720&clientId=3740
3326,420,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
5501,441506,69,http://proquest.umi.com/pqdweb?RQT=325&type=222&npc=22&pmid=102509&TS=1260302720&clientId=3740
3328,422,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
3329,423,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
6689,442698,71,http://clients1.ibisworld.com.ezproxy.bu.edu/reports/us/specializedreports/home.aspx
3332,426,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
5500,441505,69,http://proquest.umi.com/pqdweb?RQT=325&type=222&npc=22&pmid=102509&TS=1260302720&clientId=3740
3334,428,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
3335,429,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
3336,430,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
3337,431,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
3338,432,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
3339,433,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
3340,434,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
3341,435,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
3342,436,1,http://search.ebscohost.com/login.aspx?direct=true&db=bth&jid=WPZ&site=bsi-live
5499,441504,69,http://proquest.umi.com/pqdweb?RQT=325&type=222&npc=22&pmid=102509&TS=1260302720&clientId=3740
3344,438,1,http://search.ebscohost.com/login.aspx?direct=true&db=bth&jid=WQ4&site=bsi-live
3345,439,28,http://academic.mintel.com/
3346,440,5,http://www.lexisnexis.com/us/lnacademic/api/version1/sf?shr=t&sfi=AC00NBGenSrch&csi=3746
3347,441,1,http://search.ebscohost.com/login.aspx?direct=true&db=bth&jid=WQ5&site=bsi-live
3348,442,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
3349,443,1,http://search.ebscohost.com/login.aspx?direct=true&db=bth&jid=WQJ&site=bsi-live
5326,1925,55,
3351,445,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
3352,446,1,http://search.ebscohost.com/login.aspx?direct=true&db=bth&jid=WQE&site=bsi-live
3353,447,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
3354,448,28,http://academic.mintel.com/
3355,449,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
3356,450,1,http://search.ebscohost.com/login.aspx?direct=true&db=bth&jid=WQL&site=bsi-live
3357,451,1,http://search.ebscohost.com/login.aspx?direct=true&db=bth&jid=WR1&site=bsi-live
3358,452,5,http://www.lexisnexis.com/us/lnacademic/api/version1/sf?shr=t&sfi=AC00NBGenSrch&csi=3746
3359,453,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
3360,454,1,http://search.ebscohost.com/login.aspx?direct=true&db=bth&jid=WQY&site=bsi-live
3361,454,5,http://www.lexisnexis.com/us/lnacademic/api/version1/sf?shr=t&sfi=AC00NBGenSrch&csi=3746
3362,456,1,http://search.ebscohost.com/login.aspx?direct=true&db=bth&jid=WQT&site=bsi-live
3363,457,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
3364,458,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
3365,459,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
3366,460,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
3367,461,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
3368,462,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
3369,463,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
3370,464,5,http://www.lexisnexis.com/us/lnacademic/api/version1/sf?shr=t&sfi=AC00NBGenSrch&csi=3746
3371,465,11,
3372,466,5,http://www.lexisnexis.com/us/lnacademic/api/version1/sf?shr=t&sfi=AC00NBGenSrch&csi=3746
3373,467,1,http://search.ebscohost.com/login.aspx?direct=true&db=bth&jid=WR0&site=bsi-live
3374,468,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
3375,469,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
3376,470,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
3377,471,11,
5325,1906,55,
5324,1861,55,
5321,1669,55,
5320,1596,55,
5319,1594,55,
3384,478,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
3385,479,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
3386,480,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
3387,481,28,http://academic.mintel.com/
3388,482,1,http://search.ebscohost.com/login.aspx?direct=true&db=bth&jid=WSO&site=bsi-live
3389,482,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
3390,484,1,http://search.ebscohost.com/login.aspx?direct=true&db=bth&jid=WS4&site=bsi-live
5498,441503,69,http://proquest.umi.com/pqdweb?RQT=325&type=222&npc=22&pmid=102509&TS=1260302720&clientId=3740
5497,441502,69,http://proquest.umi.com/pqdweb?RQT=325&type=222&npc=22&pmid=102509&TS=1260302720&clientId=3740
3393,486,1,http://search.ebscohost.com/login.aspx?direct=true&db=bth&jid=WT1&site=bsi-live
3394,487,1,http://search.ebscohost.com/login.aspx?direct=true&db=bth&jid=WSX&site=bsi-live
3395,488,1,http://search.ebscohost.com/login.aspx?direct=true&db=bth&jid=WTA&site=bsi-live
3396,489,1,http://search.ebscohost.com/login.aspx?direct=true&db=bth&jid=WT2&site=bsi-live
3398,491,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
5496,441501,69,http://proquest.umi.com/pqdweb?RQT=325&type=222&npc=22&pmid=102509&TS=1260302720&clientId=3740
3400,493,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
3401,494,5,http://www.lexisnexis.com/us/lnacademic/api/version1/sf?shr=t&sfi=AC00NBGenSrch&csi=3746
3402,495,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
3403,496,1,http://search.ebscohost.com/login.aspx?direct=true&db=bth&jid=WTK&site=bsi-live
3404,497,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
3405,499,28,http://academic.mintel.com/
3406,500,28,http://academic.mintel.com/
3407,501,1,http://search.ebscohost.com/login.aspx?direct=true&db=bth&jid=WTL&site=bsi-live
3408,502,1,http://search.ebscohost.com/login.aspx?direct=true&db=bth&jid=WTZ&site=bsi-live
3409,502,5,http://www.lexisnexis.com/us/lnacademic/api/version1/sf?shr=t&sfi=AC00NBGenSrch&csi=3746
3410,503,5,http://www.lexisnexis.com/us/lnacademic/api/version1/sf?shr=t&sfi=AC00NBGenSrch&csi=3746
3411,505,1,http://search.ebscohost.com/login.aspx?direct=true&db=bth&jid=WTU&site=bsi-live
6686,442695,70,http://clients1.ibisworld.com.ezproxy.bu.edu/reports/us/industry/home.aspx
3413,507,1,http://search.ebscohost.com/login.aspx?direct=true&db=bth&jid=1E9R&site=bsi-live
3414,508,1,http://search.ebscohost.com/login.aspx?direct=true&db=bth&jid=WUE&site=bsi-live
3415,509,1,http://search.ebscohost.com/login.aspx?direct=true&db=bth&jid=WU9&site=bsi-live
3416,510,28,http://academic.mintel.com/
3417,511,1,http://search.ebscohost.com/login.aspx?direct=true&db=bth&jid=1E6V&site=bsi-live
3418,512,1,http://search.ebscohost.com/login.aspx?direct=true&db=bth&jid=1E9S&site=bsi-live
3419,513,28,http://academic.mintel.com/
3420,514,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
3421,515,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
3422,516,28,http://academic.mintel.com/
3423,517,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
6679,442689,28,http://academic.mintel.com/
3425,519,28,http://academic.mintel.com/
3426,520,28,http://academic.mintel.com/
3427,521,28,http://academic.mintel.com/
3428,522,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
3429,523,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
3430,524,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
3431,525,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
3432,526,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
3433,527,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
5449,441454,1,http://search.ebscohost.com/login.aspx?direct=true&db=bth&jid=1Y07&site=bsi-live
3435,529,1,http://search.ebscohost.com/login.aspx?direct=true&db=bth&jid=1XZR&site=bsi-live
3436,530,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
3437,531,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
3438,532,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
3439,533,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
5531,441534,69,http://proquest.umi.com/pqdweb?RQT=325&type=222&npc=22&pmid=102509&TS=1260302720&clientId=3740
3441,535,28,http://academic.mintel.com/
3442,536,28,http://academic.mintel.com/
3443,537,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
3444,538,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
3445,539,28,http://academic.mintel.com/
3446,540,28,http://academic.mintel.com/
3447,541,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
5495,441500,69,http://proquest.umi.com/pqdweb?RQT=325&type=222&npc=22&pmid=102509&TS=1260302720&clientId=3740
3450,544,5,http://www.lexisnexis.com/us/lnacademic/api/version1/sf?shr=t&sfi=AC00NBGenSrch&csi=3746
3451,545,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
3452,546,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
3453,547,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
3454,548,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
3455,549,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
3456,550,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
3457,551,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
3458,552,28,http://academic.mintel.com/
3459,553,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
3460,554,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
3461,555,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
3462,556,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
3463,557,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
3464,558,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
3465,559,5,http://www.lexisnexis.com/us/lnacademic/api/version1/sf?shr=t&sfi=AC00NBGenSrch&csi=3746
3466,560,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
3467,561,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
3468,562,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
3469,563,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
3471,565,1,http://search.ebscohost.com/login.aspx?direct=true&db=bth&jid=WVO&site=bsi-live
3472,566,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
3473,567,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
3474,568,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
3475,569,1,http://search.ebscohost.com/login.aspx?direct=true&db=bth&jid=WVJ&site=bsi-live
3476,570,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
3477,571,1,http://search.ebscohost.com/login.aspx?direct=true&db=bth&jid=187F&site=bsi-live
3478,572,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
5587,441589,69,http://proquest.umi.com/pqdweb?RQT=325&type=222&npc=22&pmid=102509&TS=1260302720&clientId=3740
6632,442643,28,http://academic.mintel.com/
3481,575,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
3482,576,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
3483,577,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
3484,578,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
3485,579,28,http://academic.mintel.com/
3486,580,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
3487,581,2,http://find.galegroup.com/gvrl/dispAdvSearch.do?prodId=GVRL&userGroupName=bost84371
3488,582,1,http://search.ebscohost.com/login.aspx?direct=true&db=bth&jid=WVZ&site=bsi-live
